Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.dispose()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,5,21,0,16,1,11,5,8,4,6,10,2,8,3,3,3,1,,,,,,1,,"0,31",3,3,3,1
Anonymous Class,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.dispose.(Anon_4)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,1,1,1,1,3,0,3,0,2,2,0,,0,0,,,1,0,1,14,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.dispose.(Anon_4).run()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,0,2,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.doAdd(ISynchronizeModelElement,ISynchronizeModelElement)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,3,1,1,5,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"1,67",1,1,1,1
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.doRemove(ISynchronizeModelElement[])",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,8,19,0,14,3,9,7,5,6,7,11,4,8,4,4,4,1,,,,,,2,,"0,50",4,4,4,1
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.expandResources(IResource[])",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,5,21,0,19,6,13,2,8,10,12,18,8,13,6,6,6,1,,,,,,4,,"0,11",6,6,6,1
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.firePropertyChange(String,Object,Object)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,9,18,0,17,4,10,1,2,2,8,13,7,7,2,2,2,1,,,,,,0,,"0,06",2,2,2,1
Anonymous Class,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.firePropertyChange.(Anon_6)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,1,1,1,1,3,0,3,1,1,3,0,,0,0,,,2,0,2,15,0,0,0,2,,7,0,6,0,4,1,,,1,3,2,1,,,,,1,1,1,1,2,0,0,"0,17",2,2,2,2
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.firePropertyChange.(Anon_6).handleException(Throwable)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,0,1,1,0,1,0,1,1,0,1,1,1,1,,,,,,0,,"0,50",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.firePropertyChange.(Anon_6).run()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,0,2,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Final Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.getActionGroup()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,3,25,0,6,1,3,19,3,2,2,4,1,3,2,2,2,1,,,,,,1,,"3,17",2,2,2,1
Private Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.getCachedResources(String)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,4,15,0,15,6,11,0,13,4,10,13,7,12,4,4,4,1,,,,,,2,,"0,00",4,4,4,1
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.getCheckedResources()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,1,8,1,7,2,4,0,4,2,3,5,2,4,2,2,2,1,,,,,,1,,"0,00",2,2,2,1
Public Abstract Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.getClosestExistingParents(IResource)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,1,1,0,8,1,0,1,1,1,0,0,0,0,0,,,,,,0,,"8,00",0,0,0,0
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.getConfiguration()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,12,8,0,3,1,1,5,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"1,67",1,1,1,1
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.getExpandedResources()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,5,16,0,16,8,12,0,9,4,14,17,10,12,3,3,3,1,,,,,,1,,"0,00",3,3,3,1
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.getLogicalModelDepth(IResource)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"1,67",1,1,1,1
Protected Abstract Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.getModelObjects(IResource)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,1,1,0,5,1,0,1,1,1,0,0,0,0,0,,,,,,0,,"5,00",0,0,0,0
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.getModelRoot()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,23,9,0,3,1,1,6,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"2,00",1,1,1,1
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.getProvider(ISynchronizeModelElement)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,3,1,1,7,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"2,33",1,1,1,1
Private Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.getResourceForPath(IContainer,String)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,5,18,0,14,2,9,5,6,4,4,8,2,7,4,4,4,1,,,,,,3,,"0,36",4,4,4,1
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.getResources(Object[])",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,5,13,0,13,3,8,0,6,5,6,11,4,9,5,5,5,1,,,,,,4,,"0,00",5,5,5,1
Private Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.getRootToClear(ISynchronizeModelElement)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,2,5,0,5,3,4,7,2,6,3,3,6,3,,,,,,1,,"0,00",3,3,6,3
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.getSelectedResources()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,2,2,0,5,1,2,3,2,2,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.getSyncInfoSet()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,9,10,0,3,1,1,7,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"2,33",1,1,1,1
Private Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.getTree()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,3,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.getViewer()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,19,14,0,9,3,6,5,3,3,5,8,3,7,3,3,3,3,,,,,,1,,"0,56",3,3,3,3
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.handleChanges(ISyncInfoTreeChangeEvent,IProgressMonitor)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,4,13,0,5,1,3,8,3,1,3,4,1,3,1,1,1,1,,,,,,0,,"1,60",1,1,1,1
Protected Abstract Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.handleResourceAdditions(ISyncInfoTreeChangeEvent)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,1,1,0,6,0,0,1,1,1,0,0,0,0,0,,,,,,0,,"6,00",0,0,0,0
Protected Abstract Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.handleResourceChanges(ISyncInfoTreeChangeEvent)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,1,1,0,6,0,0,1,1,1,0,0,0,0,0,,,,,,0,,"6,00",0,0,0,0
Protected Abstract Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.handleResourceRemovals(ISyncInfoTreeChangeEvent)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,1,1,0,6,0,0,1,1,1,0,0,0,0,0,,,,,,0,,"6,00",0,0,0,0
Protected Abstract Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.hasViewerState()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,1,1,0,4,1,0,1,1,1,0,0,0,0,0,,,,,,0,,"4,00",0,0,0,0
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.isConflicting(ISynchronizeModelElement)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,3,1,1,5,2,1,1,2,1,1,1,1,1,1,,,,,,0,,"1,67",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.isDisposed()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,3,1,1,4,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"1,33",1,1,1,1
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.isOutOfSync(IResource)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,2,0,4,1,2,3,2,2,1,1,2,1,,,,,,0,,"0,00",1,1,2,1
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.isOutOfSync(ISynchronizeModelElement)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,2,2,0,3,1,2,3,2,2,1,1,2,1,,,,,,0,,"0,00",1,1,2,1
Private Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.isRootProvider()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.modelObjectCleared(ISynchronizeModelElement)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,2,1,0,8,0,1,0,1,1,0,1,1,1,1,,,,,,0,,"4,00",1,1,1,1
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.nodeAdded(ISynchronizeModelElement,AbstractSynchronizeModelProvider)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,2,1,0,8,0,1,0,1,1,0,1,1,1,1,,,,,,0,,"4,00",1,1,1,1
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.nodeRemoved(ISynchronizeModelElement,AbstractSynchronizeModelProvider)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,2,1,0,9,0,1,0,1,1,0,1,1,1,1,,,,,,0,,"4,50",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.performUpdate(IWorkspaceRunnable,boolean,boolean)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,11,11,0,3,1,1,8,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"2,67",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.prepareInput(IProgressMonitor)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,8,1,5,5,6,2,3,5,1,4,2,2,2,1,,,,,,1,,"0,63",2,2,2,1
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.propogateConflictState(ISynchronizeModelElement,boolean)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,7,16,0,8,3,5,8,4,2,4,6,3,5,3,3,3,1,,,,,,1,,"1,00",3,3,3,1
Private Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.propogateMarkerPropertyToParent(ISynchronizeModelElement,String)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,9,2,6,0,3,2,3,5,2,4,2,2,4,1,,,,,,1,,"0,00",2,2,4,1
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.queueForLabelUpdate(ISynchronizeModelElement)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,3,1,1,6,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"2,00",1,1,1,1
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.recursiveClearModelObjects(ISynchronizeModelElement)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,6,23,0,17,5,12,6,4,8,9,14,6,10,5,5,6,1,,,,,,3,,"0,35",5,5,6,1
Private Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.refreshModelRoot()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,2,22,0,17,2,12,5,10,5,6,11,2,10,4,4,6,1,,,,,,3,,"0,29",4,4,6,1
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.removeFromViewer(ISynchronizeModelElement[])",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,8,32,0,26,6,18,9,13,28,16,23,8,18,7,7,7,1,,,,,,3,,"0,35",7,7,7,1
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.removePropertyChangeListener(IPropertyChangeListener)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,10,1,5,0,3,3,2,6,1,5,3,3,3,1,,,,,,2,,"0,00",3,3,3,1
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.reset()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,4,38,4,22,2,15,12,12,12,8,14,3,12,5,5,6,1,,,,,,2,,"0,55",5,5,6,1
Anonymous Class,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.reset.(Anon_2)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,1,1,1,1,3,0,3,0,2,1,0,,0,0,,,1,0,1,14,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.reset.(Anon_2).run()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,0,2,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.restoreViewerState()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,6,18,0,13,5,9,5,8,3,7,10,5,9,3,3,5,1,,,,,,2,,"0,38",3,3,5,1
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.saveState()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.saveViewerState()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,7,31,2,23,6,18,6,7,3,12,18,7,13,3,3,5,1,,,,,,2,,"0,26",3,3,5,1
Anonymous Class,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.saveViewerState.(Anon_3)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,3,3,4,1,8,0,8,0,2,1,0,,0,0,,,1,0,1,14,0,0,0,1,,9,0,9,0,7,0,,,3,6,1,5,,,,,3,3,4,1,1,2,0,"0,00",3,3,4,1
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.saveViewerState.(Anon_3).run()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,8,0,6,0,5,3,3,6,1,5,3,3,4,1,,,,,,2,,"0,00",3,3,4,1
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.selectResources(IResource[])",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,5,14,0,13,5,9,1,6,6,8,12,6,9,4,4,4,1,,,,,,2,,"0,08",4,4,4,1
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.syncInfoChanged(ISyncInfoSetChangeEvent,IProgressMonitor)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,11,1,7,1,2,2,3,6,2,4,2,2,2,1,,,,,,1,,"0,09",2,2,2,1
Anonymous Class,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.syncInfoChanged.(Anon_5)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,1,1,1,1,3,0,3,0,2,2,0,,0,0,,,1,0,1,14,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.syncInfoChanged.(Anon_5).run()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,0,2,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.syncInfoSetErrors(SyncInfoSet,ITeamStatus[],IProgressMonitor)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,2,1,0,1,0,1,0,1,1,0,1,1,1,1,,,,,,0,,"0,50",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.syncInfoSetReset(SyncInfoSet,IProgressMonitor)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.toString()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,13,5,9,3,8,4,7,10,5,9,3,3,3,1,,,,,,1,,"0,23",3,3,3,1
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.treeCollapsed(TreeEvent)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.treeExpanded(TreeEvent)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.waitUntilDone(IProgressMonitor)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,7,19,0,12,1,8,7,5,3,5,8,1,7,3,3,3,1,,,,,,2,,"0,58",3,3,3,1
Public Abstract Class,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizePage",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizePage.java,2,2,2,1,9,0,7,2,3,20,2,,0,0,,,21,6,21,34,0,2,5,14,,280,27,157,48,86,97,,,79,119,48,83,,,,,4,4,4,4,2,3,80,"0,62",26,26,26,20
